id,templated_rationales
eba5593081d261e09821de2849d4fb384597d4cfd3a1d33a6ecb29e521cb8b32,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""acusa"". The headline didn't use appeal to fear."
7c3b1263717f32a8ef0a153c20d51052b3db808fe6e68e37f1989927bd1613d2,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""revoltados"". The headline didn't use appeal to fear."
e64a7aed28dc6036c3c8e1cc2eed52c125239a9577e772e961bae7ce1e069ac4,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d8549cacb487699fc937479e11cfdc8f275d2d57b59fcaba26fc56e887812496,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""às portas da UE"". The headline didn't use appeal to fear."
7982adf026b512746e4ff4ff650358efddb19f1faab7e5eec8ec20411a751a83,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
1de05aaa8572ad111cb4289159f8d7fc58cef3c951fee214c84df8b4379be45c,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
90ff81ca2e1960d94f563b667a18118a7c03e3c6f35ff953557cf0d00d91f74f,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
8de908cd90e195f2ff525e5f0a46066a42ea44fa1944e8ba93902ad257abfab5,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""Copa do Mundo de ""baixo custo"""". The headline didn't use appeal to fear."
da5d0f4eb74d2a96c4fd4a0d8cc4e6b59fbaa7569a53c97e65b8c3140d52dc66,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
05d880b9b5100f75afbd0ee32f874b7b61f8c4194765f18e2e609a57e3358c36,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d69caeb39dd807e1881a1ad607e3fefc440255222ff1bd68a461658e84189c34,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
4407d6283b66e2a9122babb5b1344f83961f50e545d52b57dab4213cbb38bf45,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d49cfe014a618a0388c39d26a0b0efc71cfe844ce4026bd1268c9f791ddaf454,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""UM CASO (GRAVE) DE SEGURANÇA NACIONAL"". The headline used appeal to fear: ""CASO (GRAVE"", ""SEGURANÇA NACIONAL""."
13b38960ac85b8aea9f497a4e51378a0c1f802d955896bf74dc37e6ef4b763d3,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""crise ""já explodiu"". The headline didn't use appeal to fear."
6b1a42a25b33ebd2575b62acda0b3292eec3d097f9018e1822471b4f2e308d0e,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""CrianÃ§as presas"". The headline didn't use appeal to fear."
edd75bb6bb3786e8e1787e72bd559d028bb48a62f5e32f8386a3e8dde82d4bb0,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""AMEAÇAM FURAR BLOQUEIO"", ""RECEBIDOS Á BALA"", ""TENSÃO""."
1c03152c2124a09c523324d53c20702eff66130f051ae517b5fa9eafe7064ef7,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
be8e776172c1a7d577d03213eb71197c8b586008e24c4231d5fe3dae7a1bbcc4,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
e76ed46a6d4c70b9458afae3110e7a9ecb1987079ab98abaaa62fc5802c40e0c,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""rejeita qualquer negociação"". The headline didn't use appeal to fear."
460fb0349d898f238b0b84f7d29b865aef4f0c85dbeee86873203b485df13e0a,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
0f22c4641f024600a700269da22570abcf285a69199e2eadb120f07043633aa0,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""multadas"", ""salvar"". The headline didn't use appeal to fear."
1ae8126565c684f24118dd739dae516207be67deddc742270fcbf9a456372d55,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""cobras peçonhentas"", ""lado de crianças"". The headline didn't use appeal to fear."
8e755412243c1ba807aeda93d0b32be025f7f762a584f63fc99a779a1e05984c,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""Boom"". The headline didn't use appeal to fear."
481f6e1b760de366ae3d5e20e1211831dedd7654fc19d29b47f551860d8dd096,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
4f1b187115d3d980e3a9549081c124ced1fcbf695af2e0af706d323711030dcb,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
671e5628d00a229d8a8e9fe85e9f0fe32d87625df9d0339fd99a1a5b8646673c,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
2366659c281033f7879d03260019f48425012c3173e32a93f23388cf1e7e599f,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
0117fbe317ef1db970a7cbd45440223e7bddecd86c66163ad26bc948480d9fcc,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
3121cb27b1741e015b9a2cb9925e4a4c232b11294cb088cb3f37096cd26d98d3,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""à la Trump"". The headline didn't use appeal to fear."
2c1106bc4f023d5751b5e0a6cb09f077daa28026d5d7ffe779655dbf251aa773,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d79ac8dbb5e435d4dbffab076119d885e3e1a7930ece8a8be3a12e75592e8a69,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear. The headline used name calling: ""Terrorista de extrema-direita""."
08fd4d9f81e8f84616237c8c0f819532a25740cded3aa3aba0ca96c8a23ef3a7,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
05c8602d57d2eecb15225db2e59482e1405624faf81b1ecb3e2bb732d56e4b29,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""“ignorância”"", ""alinha"", ""critica"". The headline didn't use appeal to fear."
69894b04b69b1fe083de26198dea4c038945c1c571c60c8de662e534410fd147,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
ea54ffe2755fd10c73974c4f66d9fd08b21fb46ac821c4cfadfb729f138a9e3f,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Ã© encerrada"", ""discursos contra curdos e imigrantes"". The headline didn't use appeal to fear."
1549ab4621a76a4a08973213de4cbe406c7a0dfe7330f7388b026abb35ba89b3,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""pecaminosa"", ""repugnante, criminosa e pecaminosa"", ""exclusão"". The headline used appeal to fear: ""pecaminosa"", ""ameaças de guerra nuclear""."
7071a7f985fe9cbc19704afe1c2f1627f88aab512da383db11802b74ef0a2a6e,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d4e7193d48959489556effd42efc3203401e9891660c23b5f5d317970cf3046a,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
6fd8cac7d26b881712e77d14a2d17c8a8fc977f65c4a9cee32af625154f68580,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
5e65555f41dddb82f4ca2af2a1fac9bdd36f2b304b0e4fea439529a5b4d4b0ed,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d00e107a6075f17d2802202c27c043a1b6b796e0061ef13b6cffdfe940ff2031,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""boato"", ""imigrantes comendo cães"". The headline didn't use appeal to fear."
35eded92e6ba39f5f945f14954935cbb483b5a5c2cb892412d81ce1f4f7a5e0d,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
e37bd2718d53858a30f2d85c37c2bf555f670726138505167eb5af76c6d1f4b3,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
b2d3aa556feb6c8f5f8fa173488c67e66ca127288fc7c515ff61d452c52e2c10,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear. The headline used name calling: ""animais""."
1fb672d5444212892b6499fc5699356f6fc3fcb926fac0767f2fa9a0f9255d21,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
6aed64669aaac41acc0d48ba3c3e4fad9448996b94c88cb6aa3f55f47e74a5c8,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""facilitar a exploração” laboral dos imigrantes"", ""acusa"". The headline didn't use appeal to fear."
26b1fd40594751317f822d581df452a422cca4d9cb8d3cb334c71e09f18bf25c,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""quem ganha com exploração de migrantes"". The headline didn't use appeal to fear."
ee2a09a2d060a6e9d4bf569b70e47b82d3dd0c63b947070a4a70bece6a73de00,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
8eb0ccf848015996531df6dc8dbcd9b8a5f1c07efb11c197d74e38c9caadc3fa,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""comem animais de estimação"", ""insiste no conto"". The headline used appeal to fear: ""imigrantes que comem animais de estimação""."
e27b17338d7a1f0f40edb20bec44a72a009d1cafcbaefedb85073ed10e24f89f,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
2cf01b047cdbf0bf9201a9f37ebdefb67a6fa91af62f9225f4444ee878f54c55,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""evitar ""mini Gazas"""", ""rejeita chegada de migrantes"". The headline didn't use appeal to fear."
c6047d661e2de47eecb0ff390c0509a21b538a387f99ca7b81a5b3feb8223b48,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""″duas caras″"", ""acusa"", ""ter ″duas caras"". The headline didn't use appeal to fear."
f4e23c60837395044a56f47fa49ad0e39a0ed97bca470b6cc8c196be74518dbb,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Tenho medo"", ""Criança foi abandonada"". The headline used appeal to fear: ""Criança foi abandonada"", ""Tenho medo""""."
60000576b2abb68ceb68cb99cb141a98d15a52821392f956b746d88240f36014,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""prisão flutuante"", ""controlar imigrantes"". The headline didn't use appeal to fear."
a3bbc5c1f9c54b6281b6ab3e5b9cf8d4a39eac151afea11880938c09a41ac8b2,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
0ff2b1ff64905028645237060a117d41f6ec8cacbfa3a548a18640505b278dc6,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""“controlam mal”"". The headline didn't use appeal to fear."
e3f712e5b01c7c603f5a73cd3f514152cad68660ee79641ab7214584bb4bdfd2,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""preocupante"". The headline didn't use appeal to fear."
17076175840633ae8baae6141f23c91949c637be64f7b6c84a45711b88da890e,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
754add114fc5545649681dd6d93bd7e0da0303646cb243af7f9e43db657c5fb0,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
b273e92a4e40c5af5e945a345fd01203e4b2934c89523d8ed28f62e0cc0e3d83,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""condenam imigração"". The headline didn't use appeal to fear."
cfd8eeba11329692658d421052f599f64c775d0fcd58cb2359196898ed7ae54c,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""evitar ""mini Gazas"""", ""rejeita chegada de migrantes"". The headline didn't use appeal to fear."
4c5a60e8fa8a5d3f365d7f825851a848f8eafb2a9caf5eed1084bf162cc0119e,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""de braços abertos"", ""com burocracia desumana"". The headline didn't use appeal to fear."
0999aa6dbb982104a813d283cef6395da6fae1b053be946ee23aef265d336d36,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""cemitério de migrantes"", ""denuncia"". The headline didn't use appeal to fear."
0bbbab4f1e9e0ec077508ab13183616d5352412dde4beb07a65aaa38b49addf6,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
9eb82a34a6f69f163b9f119983ab36523e09c2601cc006ec0a0b484be24865af,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
2aadee3505da3de368fc069625dd207346357c2b5a339ce6981fd92b05643b0e,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""'extermínio' de migrantes"". The headline didn't use appeal to fear."
ca2aba4fec2a581d5e3bea670256774241ebbdf19fcfd4c99b198ae6c839a2cd,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""imigrantes comendo pets"", ""boato"". The headline didn't use appeal to fear."
f1797e5193593d141ade4583e5d196651c865f8e289c56a535f4461c3f61e363,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
a616cb9203d01046cc51b56bfdadc227d82e3b778a1c46d4415575a6dee4bb7c,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear. The headline used name calling: ""extrema direita""."
8fcb88ca11d0285edfed1116cb5abc794c906fe0de82dbc349282df67a35c72e,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d9b9d30298662d329973938806fb1de05c3f4b77b6f533377cc837aebc9f7d02,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
0f84359d1ea8d78f6cf3879884804e1d15218e3bef4b46cd467424eda69a63a9,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""envenenam os EUA"". The headline didn't use appeal to fear. The headline used name calling: ""animais""."
fd10c55a536be02fedcf561764e00dadaa686eeff8addc80c89d4c5977fd5cd9,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
cd7566a11b45a40c6da1be46845ad9e6ff60fe7c587ff0326e5cdf6f3a78ed5c,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
02b3940289547152cdf91fe3a59c0b8d8023e73f6500e8bc1db2b2b66a915605,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
5742ae1b88e8bb87b8b282f8e4e935e0682f51320055945f6fb3b09a489af49e,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
7b1232d385840813cc2e312a86ef7ea5de721f56d3191f6fbedf49960dbd33c6,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""Corpi di bimbi"", ""l’immagine simbolo dell’orrore dei migranti"". The headline didn't use appeal to fear."
7f01350621c0a13ce6f2b51649050ffbded72da0afc09d5b11e1128f3eafe5b7,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
0ad8a045de0cf04784b922b0c7b42de7c4122cf2d8f47912504fc9268b16763e,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
2dfa37e313992e7fb62328cd22c83bc75264052229a7bb400b017c562c6a8b57,"This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""stop propaganda"". The headline didn't use appeal to fear."
a99df4a928b7a8d4309d89ddffcf6e52846281dc93ac54ac25ceedb3bcb2211d,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
7b83f9a26d6caabd5ff8604b3fc682957281126d1b38c6421fad444c72c024c0,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
c59c19d40c10b3b4212532a82c05289db2839591f402cc3d57269ba86e3da209,"This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""agisca con urgenza"". The headline didn't use appeal to fear."
6daf86445cf13e12aa1478bb45cdda4dc0adf33a099671ef27669d2f4e470aee,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
46b8c763902e71b578ec582aef2833df582f2276be63299c112e3f54701fdb27,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
df8e3e40c03cc121499cec529f8d672382f31768605d66b67615514d41a4986a,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
a600ae7711367a8337f17c96d517ecd09c5566a11d8802aeaaabb0182486381d,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
07a6d67f0ce18f7dfbd550340e7a4a4736a5cb5bd4866289b9ec70256ba47944,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
6376c98f82271b05bb5b92aac86dc622adecac0184e13abb35fb1a63b221d4d8,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
b0dac9043cd766de473d1b725243e2df527e2a090815781d3918bacf11c18515,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
36c0633478466d68e141005d12d8804f5dc1b4aea005a4219fbba3ba6d5930e5,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
34a317fd7ee078e2d90065ff4b12053b634b0a607d507496f7e4dcd259c914bf,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
ab277bfcdce13acd0b46b95c4030257f47097974cac08ada23c9c3d52e17e18a,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
bffa7029441dad77789ec2322678b1e91a274ce05015e11420ddfb358488e9a2,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
6d1ae91f8f22866e0ae486093efb5d20dde60a0f995d6183edf5a6e030fa7077,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
6fc5579be6ce0e5d7571d14a1ff51004ab194c051315e0261e5a7456eb8819d3,"This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""naufragi invisibili"", ""raddoppiati i morti"". The headline didn't use appeal to fear."
9f564a9bd7997dea5a6536f8c2ba84b2c3caafd4e8ee33455357fffd4a31e0a5,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""PALLIATIVO CHE ATTRAE NUOVE MIGRAZIONI"". The headline used appeal to fear: ""PALLIATIVO CHE ATTRAE NUOVE MIGRAZIONI""."
5eea8f26779550372083913185fc17ad8558d02f2276160eecb2e1dc6f8aa789,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
6c0d18c7e27d3854a5e235d281d54726149e7eeee3b6f14d50da898ec214fca9,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
ff8eecebd3a722a4254a33d8af7039521e677194cdfbc0b93ac49126cc600ba9,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""alta tensione"", ""situazione sempre più esplosiva"". The headline used appeal to fear: ""situazione sempre più esplosiva""."
17c6fa6395c04a1d0cf1567f59197bfee31a25a775b0f3b4a2940f275c1ce346,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
368e5fa4988052aa9b9a2d0ae851f54b79994402b3dddbb9ce3365edbd06fdfa,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""'nel Mediterraneo genocidio'"". The headline didn't use appeal to fear."
249bc0a5c87e3d2861fa327d878f876b9540825e48f63765b2559040f9cf1abe,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Piano Kalergi"", ""saranno distribuit"". The headline didn't use appeal to fear."
4890954da80d3d9b3c40c8fc670a6b5175b56b4b580e4190477e4ebb0ddaffac,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""genocidio"". The headline didn't use appeal to fear."
c5cf761329781ca57bf3491c8c10ac78f430efd53d8688a86d28e70f9415d113,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
534a9d904ea8919069eb298d20b4cdfcc147023bf7ecf6c2d1c619151690949e,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
c989245f553268c6593e42965800e412d9f4ebed951d30177f1eb7600a938c63,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
de2c1d01fb003a3a268e1a630066206772d7e6bfaea18b9ed3d0b21dc38ca35c,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Migranti come kamikaze"", ""libri su Mussolini"". The headline used appeal to fear: ""Migranti come kamikaze""."
797c4ba411e722443bfec7fb5c760fb9fdc63cb74ea7b6bf01ea664aca40f295,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
bab89af510c2de3d8a834fa04ca930d0b365fce5b0c66dc90631c0d9aeb5a116,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""“a rischio moderato”"", ""Focolai tra i migranti: inaccettabile""."
a1a7de2eaef236b0c3b31fb679d35e1b7da1a2d45b097c79b5103a960d3eb653,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Maxi-multa per chi rifiuta i migranti"". The headline didn't use appeal to fear."
30707f4e5edf5a6edd4e9172b33d6465958c649a53b5d70e327553e8c795e46b,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Intero condominio di immigrati in rivolta"", ""difendere spacciatore"", ""massacrati tre poliziotti"". The headline didn't use appeal to fear."
be274d03c9e50372c53771ef6ee8527549ec01ecc9d1bc1a19aeea238cb70bb7,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Psichiatra: “Figli immigrati sono arrabbiati e ci odiano”"". The headline used appeal to fear: ""Figli immigrati sono arrabbiati e ci odiano""."
46dce9600b5c2978dee9311ceaa729d5fa6d8afec306421904059b41787d8861,This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
